基地面積,建築面積,總樓地板面積,建築物高度,建造類別,構造別,地號,樓層用途
91.05,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
91.05,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
91.05,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
91.05,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
90.79,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
90.65,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.02,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.1,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.19,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.31,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.47,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.61,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.69,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
92.71,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
119.93,55.53,241.28,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2門廊
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
158.72,61.55,259.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
94.07,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.4,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
94.84,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
95.2,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2停車空間
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
93.34,54.08,238.75,11.65,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,停車空間
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,停車空間(634.20㎡)交誼廳(184.13㎡)
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,停車空間
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,樓梯間
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,機房
1538.51,893.44,6312.51,48.95,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,水箱、機房
60.22,32.13,32.13,3.4,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
237.93,65.06,331.36,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
250.51,65.24,321.16,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
204.37,64.11,324.9,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
211.2,68.18,321.38,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
262.44,145.64,593.52,14.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
262.44,145.64,593.52,14.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
262.44,145.64,593.52,14.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
262.44,145.64,593.52,14.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
262.44,145.64,593.52,14.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
147.99,77.58,277.8,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(32.77㎡)
147.99,77.58,277.8,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.8,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.8,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.8,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
131.96,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
131.96,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
127.3,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
127.3,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
118.14,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
118.14,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
118.91,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
118.91,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.05,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
140.58,68.39,260.24,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(20.45㎡)
140.58,68.39,260.24,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,260.24,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,260.24,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,260.24,11.75,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
49090.0,5206.89,6489.33,12.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,D1室內球類運動場、D1室內游泳池、D1健身休閒中心
49090.0,5206.89,6489.33,12.0,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,D1健身休閒中心、D1室內球類運動場
99.2,56.32,125.74,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
99.2,56.32,125.74,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
99.2,56.32,125.74,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
859.0,9.0,9.0,3.5,新建,鋼筋混凝土(RC),宜蘭縣蘇澳鎮,守衛室
2516.0,107.37,213.16,7.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2農舍
2516.0,107.37,213.16,7.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2農舍
2516.0,107.37,213.16,7.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,樓梯間
104.19,60.9,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
104.19,60.9,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
104.19,60.9,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
111.4,65.7,167.26,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
111.4,65.7,167.26,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
111.4,65.7,167.26,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
105.95,61.79,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
105.95,61.79,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
105.95,61.79,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
106.98,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
106.98,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
106.98,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
107.09,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
107.09,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
107.09,64.08,172.66,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
112.92,63.34,165.75,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
112.92,63.34,165.75,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
112.92,63.34,165.75,10.1,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
203.08,69.26,321.07,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
210.43,74.07,342.6,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
336.64,61.06,293.47,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
9252.54,2819.77,1193.9,12.05,增建,鋼筋混凝土(RC)，鋼骨造,宜蘭縣三星鄉,機房
9252.54,2819.77,1193.9,12.05,增建,鋼筋混凝土(RC)，鋼骨造,宜蘭縣三星鄉,辦公室
9252.54,2819.77,1193.9,12.05,增建,鋼筋混凝土(RC)，鋼骨造,宜蘭縣三星鄉,會議室
9252.54,2819.77,1193.9,12.05,增建,鋼筋混凝土(RC)，鋼骨造,宜蘭縣三星鄉,C2工廠
